,ID,value,Hours,Absorbance,Temperature,Cell_Line,Replicate,log10_transformed
194,20230710-9AM_650_25_2931_2,1.355,164.0,650,25,2931,2,0.13193929521042452
195,20230710-9AM_650_25_2931_3,1.592,164.0,650,25,2931,3,0.20194306340165025
196,20230710-9AM_650_25_2931_4,1.424,164.0,650,25,2931,4,0.15350998930083753
197,20230710-9AM_650_25_2931_5,1.374,164.0,650,25,2931,5,0.13798673272353165
198,20230710-9AM_650_25_2931_6,1.328,164.0,650,25,2931,6,0.12319807503199871
199,20230710-9AM_650_25_2931_7,1.559,164.0,650,25,2931,7,0.19284611518884168
200,20230710-9AM_680_25_2931_0,2.029,164.0,680,25,2931,0,0.307282047033346
201,20230710-9AM_680_25_2931_1,1.55,164.0,680,25,2931,1,0.1903316981702915
202,20230710-9AM_680_25_2931_2,1.505,164.0,680,25,2931,2,0.17753649992986212
203,20230710-9AM_680_25_2931_3,1.809,164.0,680,25,2931,3,0.25743856685981376
204,20230710-9AM_680_25_2931_4,1.55,164.0,680,25,2931,4,0.1903316981702915
205,20230710-9AM_680_25_2931_5,1.491,164.0,680,25,2931,5,0.17347764345299457
206,20230710-9AM_680_25_2931_6,1.429,164.0,680,25,2931,6,0.15503222879097026
207,20230710-9AM_680_25_2931_7,1.711,164.0,680,25,2931,7,0.23325000954110028
208,20230710-9AM_750_25_2931_0,1.364,164.0,750,25,2931,0,0.13481437032046015
209,20230710-9AM_750_25_2931_1,1.082,164.0,750,25,2931,1,0.03422726077055066
210,20230710-9AM_750_25_2931_2,1.083,164.0,750,25,2931,2,0.034628456625320346
211,20230710-9AM_750_25_2931_3,1.275,164.0,750,25,2931,3,0.10551018476997394
212,20230710-9AM_750_25_2931_4,1.157,164.0,750,25,2931,4,0.06333335895174956
213,20230710-9AM_750_25_2931_5,1.124,164.0,750,25,2931,5,0.05076631123304232
214,20230710-9AM_750_25_2931_6,1.101,164.0,750,25,2931,6,0.041787318971751766
215,20230710-9AM_750_25_2931_7,1.229,164.0,750,25,2931,7,0.08955188288645412
216,20230710-9AM_650_25_JG5_0,1.619,164.0,650,25,JG5,0,0.20924684875337374
217,20230710-9AM_650_25_JG5_1,1.24,164.0,650,25,JG5,1,0.09342168516223506
